"accountId","kuaishouId","index","userid","vid_name","photoId","anaDel","anaTags","caption","collectCount","commentCount","likeCount","shareCount","viewCount","cover","coverType","duration","forwardCount","headurls","insertTime","isPromotion","kwaiId","mtype","music","poi","screenType","shareInfo","status","subMtype","time","updateTime","adType","description","flagJson","itemId","itemSourceType","jumpUrl","price","sales","sourceType","thumb","title","url","get_time","filter","Tag1","Tag2","Tag3","Tag4","Tag5","date_only","week_id"
376007097,"Z13963237707",865,389,"V5195183741235388222","5195183741235388222","0","","撒料配方：芝麻50克，孜然粉30克，辣椒粉60克，盐15克，花生粉20克，味素20克，白糖20克，五香粉10克，肉香粉5克。",179,34,236,23,26919,"//bd2.a.kwimgs.com/upic/2023/02/16/18/BMjAyMzAyMTYxODMwMTVfMzc2MDA3MDk3Xzk2MzQ1Mjg0MjkzXzFfMw==_480p_Bedf5c7f977e33f9dc081e206b49d461d.heif?tag=1-1678903213-sp-0-zicaxog9dx-c771289eae3bf7b2&clientCacheKey=3xvcwvt87r4xacc_480p.heif&di=71792c2f&bp=10321","heif","45816","0","[{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/kimg/uhead/AB/2020/09/11/18/CjdCTWpBeU1EQTVNVEV4T0RNeE1UbGZNemMyTURBM01EazNYekpmYUdRMU5ERmZORGcyX3MuanBnEJXM1y8:200x200.heif""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/kimg/uhead/AB/2020/09/11/18/CjdCTWpBeU1EQTVNVEV4T0RNeE1UbGZNemMyTURBM01EazNYekpmYUdRMU5ERmZORGcyX3MuanBnEJXM1y8:200x200.heif""""}]","2023-03-16 02:00:15","1","Z13963237707","3","","","vertical","userId=3xtq2kkesdkfdpy&photoId=3xvcwvt87r4xacc","0","","2023-02-16 18:31:15","2023-03-16 03:28:12","7","腾阳肉类腌制料","视频同款商品","4995764851097","99","",9.9,60,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/item-376007097-76891dc4c6fe43e0991dcc0933c68e58.jpg","腾阳肉类腌制料","kwai://merchant/halfselfdetail?sceneSource=1&itemId=4995764851097&itemId=4995764851097&id=4995764851097&ext=default&clientId=2&materialType=1&carrierType=1&authorId=AWWRs1VYfco&clientVersion=9.8.10.21532&materialId=zcOUxx5CGOA&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=sECqDjBHveM&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-24 16:37:26,1,NA,NA,NA,NA,NA,2023-02-16,7
1014587705,"TT20140730",112,887,"V5241345645620653596","5241345645620653596","0","女装,服装,推送一下","#女装 #服装 #推送一下",2,3,7,4,1099,"//ali2.a.kwimgs.com/upic/2023/07/05/09/BMjAyMzA3MDUwOTU4MjNfMTAxNDU4NzcwNV8xMDcxNzY1OTI1MThfMl8z_480p_B8c3f1ad0f9a1b825eea918bffd7b11da.heif?tag=1-1690238880-sp-0-csmndjr6lg-2d71aa2cffdadba5&clientCacheKey=3xinats4mzg5tk2_480p.heif&di=b47a68f6&bp=12341","heif","11833","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/uhead/AB/2022/06/07/21/BMjAyMjA2MDcyMTI2NTJfMTAxNDU4NzcwNV8yX2hkMzUwXzU5NA==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2022/06/07/21/BMjAyMjA2MDcyMTI2NTJfMTAxNDU4NzcwNV8yX2hkMzUwXzU5NA==_s.jpg""""}]","2023-07-25 06:48:02","0","TT20140730","3","{""""artist"""":""""七叔（叶泽浩）"""",""""audioType"""":1,""""id"""":""""5xgqnbj9zdqb9jy"""",""""name"""":""""半生雪（剪辑版）"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":4}","","vertical","userId=3xqixzn875s3cx4&photoId=3xinats4mzg5tk2","0","","2023-07-05 09:58:49","2023-07-25 07:28:50","7","紫拉+7444#YL新款国风印花立领开叉连衣裙","视频同款商品","20830651755705","99","",79.9,0,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/item-1014587705-83f9150609f2408895d5f085d55f80ad.jpg","紫拉+7444#YL新款国风印花立领开叉连衣裙","kwai://merchant/halfselfdetail?sceneSource=1&itemId=20830651755705&itemId=20830651755705&id=20830651755705&ext=default&clientId=2&materialType=1&carrierType=1&authorId=AOq8ITa9Ot4&clientVersion=9.8.10.21532&materialId=KvUSXYAACnw&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=Q0bVX9Fdnqc&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw&fromSceneShelf=10&fromSecondSceneShelf=37&paramSellerId=1014587705",2023-07-31 17:23:56,1,"女装","服装","推送一下",NA,NA,2023-07-05,27
1818380002,"w1818380002",535,1275,"V5243597439033723643","5243597439033723643","0","记录农村现实生活,催泪管,光合创作者计划","单身大姐跟老妈的生活，在苦也是幸福！ #记录农村现实生活 #催泪管 #光合创作者计划",49,37,354,27,16428,"//tx2.a.kwimgs.com/upic/2023/03/04/17/BMjAyMzAzMDQxNzM1NDhfMTgxODM4MDAwMl85NzQ4MjA4NjQwOF8yXzM=_480p_B47a530c430bab87a525537149b157dca.heif?tag=1-1680473927-sp-0-nik9cycpxq-112c5f84e8a513b5&clientCacheKey=3xfxyvufbxdsnte_480p.heif&di=72eb90c5&bp=10321","heif","71966","0","[{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/kimg/uhead/AB/2022/01/17/11/CjtCTWpBeU1qQXhNVGN4TVRRMU16VmZNVGd4T0RNNE1EQXdNbDh5WDJoa05UVXhYelV5Tnc9PV9zLmpwZxCVzNcv:200x200.heif""""},{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/kimg/uhead/AB/2022/01/17/11/CjtCTWpBeU1qQXhNVGN4TVRRMU16VmZNVGd4T0RNNE1EQXdNbDh5WDJoa05UVXhYelV5Tnc9PV9zLmpwZxCVzNcv:200x200.heif""""}]","2023-04-03 06:18:49","1","w1818380002","3","","","vertical","userId=3xapcspzs6t7rxq&photoId=3xfxyvufbxdsnte","0","","2023-03-04 17:36:50","2023-04-03 07:25:55","7","王大姐紫光檀木铜轴A调催泪管简易版","视频同款商品","20074726339002","99","",69.9,25,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/item-1818380002-d0229946816442ef936b86faeb9138c4.jpg","王大姐紫光檀木铜轴A调催泪管简易版","kwai://merchant/halfselfdetail?sceneSource=1&itemId=20074726339002&itemId=20074726339002&id=20074726339002&ext=default&clientId=2&materialType=1&carrierType=1&authorId=E3332C4DDFI&clientVersion=9.8.10.21532&materialId=bbIC9ELGlws&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=35XjTKEpjnA&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-23 16:00:10,1,"记录农村现实生活","催泪管","光合创作者计划",NA,NA,2023-03-04,9
1141728062,"Liyongxin4663",73,982,"V5231775498740990682","5231775498740990682","0","给年轻人的健康建议,光合分助成长,女性小知识","这点小秘密自己偷偷看 夏天开心不尴尬！———李院长语录 @李勇昕小号(O1486870029) @快手热点(O40300129) @勇昕百货(O305157070) @梅丽本人(O2136688244) #给年轻人的健康建议 #光合分助成长 #女性小知识",242,215,2659,154,143330,"//bd2.a.kwimgs.com/upic/2023/05/21/11/BMjAyMzA1MjExMTQ5MjRfMTE0MTcyODA2Ml8xMDM2MDY5NzkxNTRfMV8z_480p_B56ed6274da91ae6e62085c6154002445.heif?tag=1-1687192785-sp-0-ylpz7l0zhj-fc3763e2b6b09934&clientCacheKey=3xx9xzx47w2xzw6_480p.heif&di=7bb4d7bd&bp=11571","heif","57800.0","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2023/05/09/20/BMjAyMzA1MDkyMDI1MjlfMTE0MTcyODA2Ml8yX2hkMjk1Xzk0NA==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2023/05/09/20/BMjAyMzA1MDkyMDI1MjlfMTE0MTcyODA2Ml8yX2hkMjk1Xzk0NA==_s.jpg""""}]","2023-06-20 00:39:53","1","Liyongxin4663","3","{""""artist"""":""""H先生🇨🇳。"""",""""audioType"""":1,""""id"""":""""5x3i8afph7ticnu"""",""""name"""":""""aloha heja he(吉他指弹版)(Cover Achim Reichel)"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":8}","{""""address"""":""""辽宁省鞍山市海城市经济开发区长江路434甲-6号"""",""""city"""":""""鞍山市"""",""""title"""":""""海城华仁妇产医院""""}","vertical","userId=3x45h3wb9jw8k7w&photoId=3xx9xzx47w2xzw6","0","","2023-05-21 11:50:09","2023-06-20 01:24:45","7","安黎元勇昕推荐","视频同款商品","20109183020062.0","99.0","",188,10000,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1141728062-0aa156e907a44011a33ab83144f6e1a7.jpg","安黎元勇昕推荐","kwai://merchant/detailv2?sceneSource=1&itemId=20109183020062&sceneSource=1&itemId=20109183020062&itemId=20109183020062&id=20109183020062&ext=default&clientId=2&materialType=1&carrierType=1&authorId=oQYyM4y5r9o&clientVersion=10.11.20.29043&materialId=TL8ErXoLtIw&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=DtFX2xAV5gQ&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw",2023-06-28 13:08:34,1,"给年轻人的健康建议","光合分助成长","女性小知识",NA,NA,2023-05-21,20
1136509248,"1136509248",282,973,"V5228960737182136170","5228960737182136170","0","cad,CAD教程,cad快捷键","CAD两种等分技巧
 #cad #CAD教程 #cad快捷键",58,1,94,9,17048,"//tx2.a.yximgs.com/bs2/ost/OTgwNzU0MzI1MjBfMTEzNjUwOTI0OA.jpg","jpg","89400","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2019/02/09/19/BMjAxOTAyMDkxOTM5MTNfMTEzNjUwOTI0OF8yX2hkNjg3XzY2Mw==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2019/02/09/19/BMjAxOTAyMDkxOTM5MTNfMTEzNjUwOTI0OF8yX2hkNjg3XzY2Mw==_s.jpg""""}]","2023-04-11 00:44:46","1","","3","","","vertical","userId=3xtp9gzdnmxvxjk&photoId=3xb9nms4z88fib9","0","","2023-03-12 18:23:07","2023-04-11 01:27:41","7","CAD快捷键大鼠标垫","视频同款商品","740009423248","99","",29.9,4922,"12","//u2-000.ecukwai.com/ufile/adsocial/a39cec46-f5ad-42a2-ba7f-a08da2511249.jpg","CAD快捷键大鼠标垫","kwai://merchant/detailv2?sceneSource=1&itemId=740009423248&sceneSource=1&itemId=740009423248&itemId=740009423248&id=740009423248&ext=default&clientId=2&materialType=1&carrierType=1&authorId=twbgDZ6hEVA&clientVersion=55.9.0&materialId=6lPxAMu6Gyg&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=H0jSL5dT3ec&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-22 20:46:55,1,"cad","CAD教程","cad快捷键",NA,NA,2023-03-12,10
169994137,"L13938541753",887,210,"V5208413066081842323","5208413066081842323","0","打不死的小强","#打不死的小强",63,117,269,15,22791,"//hw2.a.kwimgs.com/upic/2023/03/02/15/BMjAyMzAzMDIxNTU2NTBfMTY5OTk0MTM3Xzk3MzI0ODYyNzcwXzJfMw==_480p_Bbe1d7c6d29bfa295c2aa7d6f61d743aa.heif?tag=1-1679589903-sp-0-hss0hhfyq2-31831f4776c0a4c7&clientCacheKey=3xky8i6vt5f3bys_480p.heif&di=7c48651a&bp=14971","heif","226916","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2021/04/22/10/BMjAyMTA0MjIxMDM3NThfMTY5OTk0MTM3XzJfaGQ4MzNfNjIw_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2021/04/22/10/BMjAyMTA0MjIxMDM3NThfMTY5OTk0MTM3XzJfaGQ4MzNfNjIw_s.jpg""""}]","2023-03-24 00:45:05","1","L13938541753","3","{""""artist"""":""""唐薇新歌《天生一对》"""",""""audioType"""":1,""""id"""":""""5x4fkt3xn3qnc5i"""",""""name"""":""""走路带着风（DJ版）"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":7}","","vertical","userId=3xzkbwzvtxw6tpw&photoId=3xky8i6vt5f3bys","0","","2023-03-02 15:57:53","2023-03-24 01:32:42","7","小强扁担锯","视频同款商品","3780305040137","99","",635,80,"12","//u1-000.ecukwai.com/ufile/adsocial/85253f67-e85e-409f-8207-a0a3cf9dcc6f.jpg","小强扁担锯","kwai://merchant/halfselfdetail?sceneSource=1&itemId=3780305040137&itemId=3780305040137&id=3780305040137&ext=default&clientId=2&materialType=1&carrierType=1&authorId=-l_vbuf4crs&clientVersion=9.8.10.21532&materialId=kjFPb4e1b3o&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=C4aZss_MDUU&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-23 17:04:26,1,"打不死的小强",NA,NA,NA,NA,2023-03-02,9
590580679,"qq790657321",309,579,"V5244441867756363865","5244441867756363865","0","帕梅拉入驻快手,初春健身动起来","如果你想当一个猛男，提升手臂力量至关重要#帕梅拉入驻快手 #初春健身动起来@快手健身(O40300186) @我要上热门(O1907752910) @快手热点(O40300129)",4,0,8,1,1969,"//tx2.a.yximgs.com/bs2/ost/MTAwMzU5NTUwMjA1XzU5MDU4MDY3OQ.jpg","jpg","20683","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/uhead/AB/2022/09/17/12/BMjAyMjA5MTcxMjE3MjNfNTkwNTgwNjc5XzFfaGQ0NV8xNjQ=_s.jpg""""},{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/uhead/AB/2022/09/17/12/BMjAyMjA5MTcxMjE3MjNfNTkwNTgwNjc5XzFfaGQ0NV8xNjQ=_s.jpg""""}]","2023-05-08 23:08:23","1","qq790657321","3","","{""""address"""":""""重庆市南岸区江南大道8号"""",""""city"""":""""重庆市"""",""""title"""":""""重庆南坪万达广场""""}","vertical","userId=3x9zk7487hw9dtw&photoId=3xpszgawdn7wjby","0","","2023-04-11 17:01:24","2023-05-09 00:22:53","7","博舒健握力器男女手指训练器练指力力量握力器康复训练握力圈","视频同款商品","5010205873047","99","",9.9,780000,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/item-2450132047-07ea3e8a22214dc085f7440223b78e80.jpg","博舒健握力器男女手指训练器练指力力量握力器康复训练握力圈","kwai://merchant/detailv2?sceneSource=1&itemId=5010205873047&sceneSource=1&itemId=5010205873047&itemId=5010205873047&id=5010205873047&ext=default&clientId=2&materialType=1&carrierType=1&authorId=Yz9ldeeF4GM&clientVersion=62.40.0&materialId=xmC2hpWw4nQ&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D5010205873047%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_590580679_666_MWhSGKbjt_Q&linkType=0&carrierId=bWvyiQwEwRQ&visitorId=lmnDeQhnyNU&promoteId=ks_590580679_666_MWhSGKbjt_Q&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-19 22:07:49,1,"帕梅拉入驻快手","初春健身动起来",NA,NA,NA,2023-04-11,15
1014587705,"TT20140730",236,887,"V5188991293967320123","5188991293967320123","0","热门,感谢快手我要上热门涨粉丝感谢官方大大每次推送,热门𝓣𝓱𝓮","#热门 #感谢快手我要上热门涨粉丝感谢官方大大每次推送 #热门𝓣𝓱𝓮",2,1,14,5,2063,"//bd2.a.kwimgs.com/upic/2023/03/16/16/BMjAyMzAzMTYxNjA1MjZfMTAxNDU4NzcwNV85ODMxNTg3MjA0OF8yXzM=_480p_Bf9a3e844282f9fb772e63efbf2234879.heif?tag=1-1680776218-sp-0-mqdztw0bez-1fdfc4b341f87759&clientCacheKey=3xn6nghjc5esipe_480p.heif&di=2ab302f1&bp=10321","heif","8733","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/kimg/uhead/AB/2022/06/07/21/CjtCTWpBeU1qQTJNRGN5TVRJMk5USmZNVEF4TkRVNE56Y3dOVjh5WDJoa016VXdYelU1TkE9PV9zLmpwZxCVzNcv:200x200.heif""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/kimg/uhead/AB/2022/06/07/21/CjtCTWpBeU1qQTJNRGN5TVRJMk5USmZNVEF4TkRVNE56Y3dOVjh5WDJoa016VXdYelU1TkE9PV9zLmpwZxCVzNcv:200x200.heif""""}]","2023-04-06 18:16:59","1","TT20140730","3","{""""artist"""":""""浪子康"""",""""audioType"""":1,""""id"""":""""5xmbhtq3g9n6esg"""",""""name"""":""""每年桃花开的时候 (DJ版)"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":4}","","vertical","userId=3xqixzn875s3cx4&photoId=3xn6nghjc5esipe","0","","2023-03-16 16:05:41","2023-04-06 19:26:02","7","紫拉+23065#HY个性设计衬衫","视频同款商品","20151548862705","99","",69.9,7,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/item-1014587705-0267d60ff77f4224845ef7757e41235d.jpg","紫拉+23065#HY个性设计衬衫","kwai://merchant/halfselfdetail?sceneSource=1&itemId=20151548862705&itemId=20151548862705&id=20151548862705&ext=default&clientId=2&materialType=1&carrierType=1&authorId=AOq8ITa9Ot4&clientVersion=9.8.10.21532&materialId=K0rmqymoN3s&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=8z6XiZcUBAs&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-22 14:56:08,1,"热门","感谢快手我要上热门涨粉丝感谢官方大大每次推送","热门𝓣𝓱𝓮",NA,NA,2023-03-16,11
985271386,"YYSLS321",5,878,"V5248663983191211850","5248663983191211850","0","人教版小学英语,知识推荐官,新知创作人","三四年级的同步课程都有哦，点关注，收藏起来记得时间，我在直播间等你哦 @快手教育(O1815060093) @快手热点(O40300129) #人教版小学英语 #知识推荐官 #新知创作人",5,0,16,6,7650,"//tx2.a.kwimgs.com/upic/2023/01/08/15/BMjAyMzAxMDgxNTUzMjVfOTg1MjcxMzg2XzkzMDUyNzExNDA2XzFfMw==_480p_B35f5be6c6dfa68a5afbd5f6c332b0dda.heif?tag=1-1675701553-sp-0-yt7kuqrvoo-ceea96724ff7748e&clientCacheKey=3xwjhnx75stpdz6_480p.heif&di=b75cd904&bp=14971","heif","20520","0","[{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/uhead/AB/2020/01/22/16/BMjAyMDAxMjIxNjQzNTJfOTg1MjcxMzg2XzJfaGQzMzRfNTc3_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2020/01/22/16/BMjAyMDAxMjIxNjQzNTJfOTg1MjcxMzg2XzJfaGQzMzRfNTc3_s.jpg""""}]","2023-02-07 00:39:16","1","YYSLS321","3","","","vertical","userId=3xcvf5qe7w9vmnk&photoId=3xwjhnx75stpdz6","0","","2023-01-08 15:53:46","2023-02-07 01:25:21","7","【斗半匠】练字帖人教版练好字小学生1-6年级上下册语文英语汉字","视频同款商品","4440992541059","99","",19.8,9977,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2081826059-7df8658a77c440dcbc60731cb65951e9.jpg","【斗半匠】练字帖人教版练好字小学生1-6年级上下册语文英语汉字","kwai://merchant/halfselfdetail?sceneSource=1&itemId=4440992541059&itemId=4440992541059&id=4440992541059&ext=default&clientId=2&materialType=1&carrierType=1&authorId=QNRcKL98yR4&clientVersion=9.8.10.21532&materialId=yGL3GeNl_mA&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D4440992541059%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_985271386_666_Hi94doa05PI&linkType=0&carrierId=6aVigaNstV8&visitorId=lmnDeQhnyNU&promoteId=ks_985271386_666_Hi94doa05PI&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-26 17:46:41,1,"人教版小学英语","知识推荐官","新知创作人",NA,NA,2023-01-08,1
1689024445,"L-534686",59,1252,"V5246975144355509331","5246975144355509331","0","家常面食分享,花饽饽教学,快手百亿补贴","家常面食分享 花饽饽教学 快手百亿补贴",7,2,37,3,5538,"//ty2.a.kwimgs.com/upic/2023/05/19/07/BMjAyMzA1MTkwNzQ4MjJfMTY4OTAyNDQ0NV8xMDMzOTU4NzUzNDZfMV8z_hd_Be2fc6a07fb92cf68b4cb490b32036a5b.kpg?tag=1-1687020730-sp-0-761dx9yauk-54c53c0216337163&clientCacheKey=3xtczsrfdefggt4_hd.kpg&di=3cba82a6&bp=10321","kpg","21033.0","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2022/07/30/14/BMjAyMjA3MzAxNDEyNDBfMTY4OTAyNDQ0NV8yX2hkNDk0XzkzMg==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2022/07/30/14/BMjAyMjA3MzAxNDEyNDBfMTY4OTAyNDQ0NV8yX2hkNDk0XzkzMg==_s.jpg""""}]","2023-06-18 00:52:11","1","L-534686","3","{""""artist"""":""""编曲 二双"""",""""audioType"""":1,""""id"""":""""5xp2qrumyz2mwa9"""",""""name"""":""""夜空中最亮的星（钢琴版）（cover 逃跑计划）"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":8}","","vertical","userId=3xtu4k7jjpr4ium&photoId=3xtczsrfdefggt4","0","","2023-05-19 07:48:46","2023-06-18 01:25:57","7","尚川酵母粉耐高糖干酵母家用烘焙做馒头面包孝母发孝粉原料5g/包","视频同款商品","1916620396726.0","99.0","",9.99,1710000,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-d61d7262411e49e0b70a5369b42b2111.jpg","尚川酵母粉耐高糖干酵母家用烘焙做馒头面包孝母发孝粉原料5g/包","https://app.kwaixiaodian.com/merchant/shop/detail?id=1916620396726&ext=default&clientId=2&materialType=1&carrierType=1&authorId=cb2wOdDnRfk&clientVersion=5.20.0&materialId=J-VBdYzUMuw&itemId=QrAfpOom5mo&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D1916620396726%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_1689024445_666_ZJdicsk0gF0&linkType=0&carrierId=_GQoaGPqxl0&visitorId=lmnDeQhnyNU&promoteId=ks_1689024445_666_ZJdicsk0gF0&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw",2023-06-28 10:30:36,1,"家常面食分享","花饽饽教学","快手百亿补贴",NA,NA,2023-05-19,20
1437714105,"a29216059",186,1159,"V5213198143773719019","5213198143773719019","0","穿搭,连衣裙,夏季穿搭","#穿搭 #连衣裙 #夏季穿搭",160,10,509,22,19774,"//tx2.a.yximgs.com/bs2/ost/MTAyMzQyMTIwNjE4XzE0Mzc3MTQxMDU.jpg","jpg","12291.0","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/uhead/AB/2021/11/06/23/BMjAyMTExMDYyMzE4MjZfMTQzNzcxNDEwNV8xX2hkMzU3Xzg0_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2021/11/06/23/BMjAyMTExMDYyMzE4MjZfMTQzNzcxNDEwNV8xX2hkMzU3Xzg0_s.jpg""""}]","2023-06-04 01:03:43","1","a29216059","3","","","vertical","userId=3xnzya3rgznqqya&photoId=3xceed7sriaqihq","0","","2023-05-05 16:40:39","2023-06-04 02:28:52","7","8810 小个子吊带连衣裙夏一字肩裙子","视频同款商品","192321074.0","99.0","",79.9,9,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1437714105-095fb4b468cf4f30bb81ad731e7ba7b9.jpg","8810 小个子吊带连衣裙夏一字肩裙子","kwai://merchant/detailv2?sceneSource=1&itemId=20441408637105&sceneSource=1&itemId=20441408637105&itemId=20441408637105&id=20441408637105&ext=default&clientId=2&materialType=1&carrierType=1&authorId=QUqRTq1NHcI&clientVersion=49.80.0&materialId=wUhhbgkA510&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=PytoVUL80Ns&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw",2023-07-05 20:02:29,1,"穿搭","连衣裙","夏季穿搭",NA,NA,2023-05-05,18
